40	2000-01-24	84670	36635
40	2000-01-23	17238	99348
40	2000-01-22	32745	52033
40	2000-01-21	14469	28737
40	2000-01-20	56657	80456
40	2000-01-19	8793	68312
40	2000-01-18	58474	108510
40	2000-01-17	73599	91075
40	2000-01-16	7329	29056
40	2000-01-15	13072	9362
40	2000-01-14	55265	70990
40	2000-01-13	92936	70986
40	2000-01-12	73694	73680
40	2000-01-11	59738	64168
40	2000-01-10	88555	4700
40	2000-01-09	41012	142016
40	2000-01-08	74570	5462
40	2000-01-07	16337	117687
40	2000-01-06	60595	113077
40	2000-01-05	23366	116137
40	2000-01-04	16578	94225
40	2000-01-03	81358	133689
40	2000-01-02	376	33669
40	2000-01-01	10866	81497
39	2000-12-31	65338	1675
39	2000-12-30	84535	95219
39	2000-12-29	27842	111792
39	2000-12-28	30383	40816
39	2000-12-27	17225	136678
39	2000-12-26	56262	3020
39	2000-12-25	99567	45858
39	2000-12-24	6382	104346
39	2000-12-23	71643	37034
39	2000-12-22	57222	23564
39	2000-12-21	15361	148278
39	2000-12-20	48847	82110
39	2000-12-19	45103	87170
39	2000-12-18	31650	60276
39	2000-12-17	37309	53155
39	2000-12-16	47786	130037
39	2000-12-15	6181	52936
39	2000-12-14	73257	121081
39	2000-12-13	52187	95201
39	2000-12-12	39484	31096
39	2000-12-11	11479	46941
39	2000-12-10	28922	82769
39	2000-12-09	86116	68885
39	2000-12-08	94565	14532
39	2000-12-07	35385	92253
39	2000-12-06	68051	3302
39	2000-12-05	40249	114106
39	2000-12-04	75071	88973
39	2000-12-03	32457	4417
39	2000-12-02	74368	110858
39	2000-12-01	39558	22431
39	2000-11-30	19668	100121
39	2000-11-29	12440	60691
39	2000-11-28	65338	52274
39	2000-11-27	75896	3969
39	2000-11-26	10902	122946
39	2000-11-25	24766	54417
39	2000-11-24	92150	108832
39	2000-11-23	33065	85622
39	2000-11-22	47761	48458
39	2000-11-21	78857	139493
39	2000-11-20	55387	40874
39	2000-11-19	93799	104066
39	2000-11-18	68949	42067
39	2000-11-17	44944	47630
39	2000-11-16	51461	20023
39	2000-11-15	91845	143529
39	2000-11-14	39166	2842
39	2000-11-13	14420	25853
39	2000-11-12	63087	136723
39	2000-11-11	53797	102394
39	2000-11-10	13201	59287
39	2000-11-09	17354	67157
39	2000-11-08	20082	131011
39	2000-11-07	13428	19248
39	2000-11-06	90445	72018
39	2000-11-05	83331	92862
39	2000-11-04	28440	86886
39	2000-11-03	41003	19425
39	2000-11-02	90420	46671
39	2000-11-01	49033	2101
39	2000-10-31	24420	130565
39	2000-10-30	29049	42625
39	2000-10-29	85813	41856
39	2000-10-28	85246	78356
39	2000-10-27	70815	33645
39	2000-10-26	27990	71712
39	2000-10-25	36048	102441
39	2000-10-24	62777	132841
39	2000-10-23	2023	901
39	2000-10-22	52933	49001
39	2000-10-21	20566	39482
39	2000-10-20	88779	89529
39	2000-10-19	20749	147468
39	2000-10-18	91688	36447
39	2000-10-17	89399	80159
39	2000-10-16	24304	78427
39	2000-10-15	60956	135158
39	2000-10-14	98470	70062
39	2000-10-13	54936	72830
39	2000-10-12	82932	74452
39	2000-10-11	82226	61512
39	2000-10-10	30902	130262
39	2000-10-09	84689	135272
39	2000-10-08	26379	58404
39	2000-10-07	74109	15918
39	2000-10-06	92661	61973
39	2000-10-05	89832	99620
39	2000-10-04	3860	100688
39	2000-10-03	84012	18207
39	2000-10-02	91324	28961
39	2000-10-01	88309	117206
39	2000-09-30	5386	125876
39	2000-09-29	89975	140033
39	2000-09-28	59389	126067
39	2000-09-27	90757	114445
39	2000-09-26	51320	97719
39	2000-09-25	51669	111764
39	2000-09-24	28572	138430
39	2000-09-23	35364	73048
39	2000-09-22	19839	75879
39	2000-09-21	75911	83634
39	2000-09-20	53842	109454
39	2000-09-19	47470	64656
39	2000-09-18	63736	114419
39	2000-09-17	69990	77750
39	2000-09-16	11520	69222
39	2000-09-15	84748	69013
39	2000-09-14	38102	27572
39	2000-09-13	97053	12179
39	2000-09-12	20246	81976
39	2000-09-11	78832	122740
39	2000-09-10	87631	82375
39	2000-09-09	2282	98856
39	2000-09-08	32799	9908
39	2000-09-07	66651	128765
39	2000-09-06	38243	76503
39	2000-09-05	92436	42721
39	2000-09-04	10369	11592
39	2000-09-03	12899	45876
39	2000-09-02	88290	149444
39	2000-09-01	58817	145688
39	2000-08-31	98173	81282
39	2000-08-30	6266	18504
39	2000-08-29	43708	43852
39	2000-08-28	90361	115443
39	2000-08-27	48423	98327
39	2000-08-26	96974	103344
39	2000-08-25	80347	61555
39	2000-08-24	76604	68855
39	2000-08-23	56884	19970
39	2000-08-22	75045	119023
39	2000-08-21	12421	16214
39	2000-08-20	9759	23234
39	2000-08-19	18604	93131
39	2000-08-18	48101	76286
39	2000-08-17	59628	6613
39	2000-08-16	71821	68876
39	2000-08-15	17133	29631
39	2000-08-14	12502	125775
39	2000-08-13	36129	4910
39	2000-08-12	5235	48229
39	2000-08-11	74176	51561
39	2000-08-10	25436	74095
39	2000-08-09	84670	103858
39	2000-08-08	455	82649
39	2000-08-07	56154	33694
39	2000-08-06	26196	94419
39	2000-08-05	90585	115029
39	2000-08-04	93612	136790
39	2000-08-03	62624	14560
39	2000-08-02	53066	138324
39	2000-08-01	51997	12860
39	2000-07-31	35478	72854
39	2000-07-30	55877	79111
39	2000-07-29	87478	21781
39	2000-07-28	42315	139395
39	2000-07-27	4096	24101
39	2000-07-26	23579	104231
39	2000-07-25	92907	130561
39	2000-07-24	18561	98873
39	2000-07-23	72379	20480
39	2000-07-22	81482	95527
39	2000-07-21	40990	51059
39	2000-07-20	4383	51721
39	2000-07-19	72270	115701
39	2000-07-18	17572	57363
39	2000-07-17	87505	142037
39	2000-07-16	90498	113902
39	2000-07-15	72791	72742
39	2000-07-14	53613	126886
39	2000-07-13	83802	19902
39	2000-07-12	32257	14625
39	2000-07-11	25791	103794
39	2000-07-10	62236	145520
39	2000-07-09	59084	22829
39	2000-07-08	49856	33563
39	2000-07-07	87935	137726
39	2000-07-06	70598	139591
39	2000-07-05	22445	71736
39	2000-07-04	42933	47056
39	2000-07-03	94031	91819
39	2000-07-02	63944	99733
39	2000-07-01	48128	108408
39	2000-06-30	47081	41106
39	2000-06-29	698	127743
39	2000-06-28	91692	119291
39	2000-06-27	5123	68308
39	2000-06-26	30790	103484
39	2000-06-25	51093	119739
39	2000-06-24	2805	1381
39	2000-06-23	9639	19655
39	2000-06-22	51670	119606
39	2000-06-21	36927	62978
39	2000-06-20	87577	123168
39	2000-06-19	49432	62971
39	2000-06-18	20125	94431
39	2000-06-17	26264	76654
39	2000-06-16	93547	99757
39	2000-06-15	48504	129670
39	2000-06-14	38017	106140
39	2000-06-13	84091	86080
39	2000-06-12	12415	113750
39	2000-06-11	31821	10768
39	2000-06-10	32300	65626
39	2000-06-09	87878	108766
39	2000-06-08	69929	83655
39	2000-06-07	34729	117600
39	2000-06-06	58951	56020
39	2000-06-05	51619	59417
39	2000-06-04	58792	123007
39	2000-06-03	44860	123592
39	2000-06-02	48464	31673
39	2000-06-01	64184	85754
39	2000-05-31	21994	134651
39	2000-05-30	64678	57108
39	2000-05-29	91880	79965
39	2000-05-28	74669	141121
39	2000-05-27	32156	137863
39	2000-05-26	91868	23634
39	2000-05-25	61167	71355
39	2000-05-24	93191	38825
39	2000-05-23	13530	82696
39	2000-05-22	31863	95534
39	2000-05-21	53878	32029
39	2000-05-20	37676	105367
39	2000-05-19	77928	45422
39	2000-05-18	99565	10884
39	2000-05-17	84998	4012
39	2000-05-16	42770	135956
39	2000-05-15	58012	118292
39	2000-05-14	31196	146347
39	2000-05-13	89062	101558
39	2000-05-12	21816	78780
39	2000-05-11	11021	136030
39	2000-05-10	92695	68077
39	2000-05-09	75298	27621
39	2000-05-08	59483	1706
39	2000-05-07	19492	28875
39	2000-05-06	11017	55999
39	2000-05-05	879	120301
39	2000-05-04	4711	11343
39	2000-05-03	13983	105150
39	2000-05-02	88976	132608
39	2000-05-01	13933	87426
39	2000-04-30	25451	148767
39	2000-04-29	48060	134769
39	2000-04-28	16699	149007
39	2000-04-27	55469	15466
39	2000-04-26	27925	72383
39	2000-04-25	9624	132125
39	2000-04-24	29414	103724
39	2000-04-23	54659	138989
39	2000-04-22	9579	81659
39	2000-04-21	97923	55286
39	2000-04-20	76139	93764
39	2000-04-19	33191	81845
39	2000-04-18	10193	66469
39	2000-04-17	9148	95879
39	2000-04-16	22028	25659
39	2000-04-15	76572	76370
39	2000-04-14	56738	124829
39	2000-04-13	94537	141239
39	2000-04-12	28062	26933
39	2000-04-11	37088	119192
39	2000-04-10	61852	107077
39	2000-04-09	12474	119228
39	2000-04-08	90644	92151
39	2000-04-07	4840	21813
39	2000-04-06	17902	50973
39	2000-04-05	83448	118794
39	2000-04-04	55422	23554
39	2000-04-03	11966	89320
39	2000-04-02	58460	138253
39	2000-04-01	31282	117522
39	2000-03-31	84467	102631
39	2000-03-30	62315	82427
39	2000-03-29	42133	93844
39	2000-03-28	26240	80109
39	2000-03-27	15569	36146
39	2000-03-26	64187	107505
39	2000-03-25	68499	61584
39	2000-03-24	85058	134786
39	2000-03-23	94144	136749
39	2000-03-22	97041	53071
39	2000-03-21	45417	14669
39	2000-03-20	98582	34347
39	2000-03-19	90970	78708
39	2000-03-18	97932	125992
39	2000-03-17	52060	9434
39	2000-03-16	96309	35909
39	2000-03-15	32656	126052
39	2000-03-14	7207	67357
39	2000-03-13	39196	39361
39	2000-03-12	50351	77042
39	2000-03-11	16687	14393
39	2000-03-10	82028	136844
39	2000-03-09	83149	135816
39	2000-03-08	26177	15120
39	2000-03-07	53582	83176
39	2000-03-06	33992	9448
39	2000-03-05	67451	66389
39	2000-03-04	14985	144714
39	2000-03-03	58742	67093
39	2000-03-02	7884	9234
39	2000-03-01	46064	72760
39	2000-02-29	74047	132193
39	2000-02-28	81992	143958
39	2000-02-27	93689	124816
39	2000-02-26	87951	103083
39	2000-02-25	2835	74738
39	2000-02-24	33454	67802
39	2000-02-23	35392	123586
39	2000-02-22	53776	129722
39	2000-02-21	45462	23830
39	2000-02-20	11896	29438
39	2000-02-19	6429	86890
39	2000-02-18	22299	73790
39	2000-02-17	98830	36759
39	2000-02-16	97085	7185
39	2000-02-15	97356	56181
39	2000-02-14	22715	81889
39	2000-02-13	50555	102241
39	2000-02-12	96753	94065
39	2000-02-11	87434	82994
39	2000-02-10	86998	128793
39	2000-02-09	2039	44574
39	2000-02-08	75617	15332
39	2000-02-07	49639	88125
39	2000-02-06	87547	32121
39	2000-02-05	72745	66824
39	2000-02-04	71141	3063
39	2000-02-03	68028	48275
39	2000-02-02	51494	134236
39	2000-02-01	63178	43523
39	2000-01-31	9338	29615
39	2000-01-30	57637	34676
39	2000-01-29	27710	83329
39	2000-01-28	93505	91680
39	2000-01-27	98448	3905
39	2000-01-26	54242	104646
39	2000-01-25	51352	16325
39	2000-01-24	50130	146670
39	2000-01-23	71172	70668
39	2000-01-22	95523	142646
39	2000-01-21	99850	97428
39	2000-01-20	76952	27431
39	2000-01-19	31767	51397
39	2000-01-18	18791	5053
39	2000-01-17	20144	58005
39	2000-01-16	93311	19715
39	2000-01-15	55807	103772
39	2000-01-14	32471	19847
39	2000-01-13	70593	2821
39	2000-01-12	57135	128022
39	2000-01-11	1436	105161
39	2000-01-10	53765	101029
39	2000-01-09	89909	53302
39	2000-01-08	24153	136827
39	2000-01-07	99785	63481
39	2000-01-06	38785	113649
39	2000-01-05	75544	139142
39	2000-01-04	38497	15591
39	2000-01-03	81095	107906
39	2000-01-02	18776	38160
39	2000-01-01	75635	121946
38	2000-12-31	66988	131156
38	2000-12-30	65837	92826
38	2000-12-29	84149	1556
38	2000-12-28	18915	48560
38	2000-12-27	13366	64257
38	2000-12-26	76290	134041
38	2000-12-25	35997	111283
38	2000-12-24	37284	46826
38	2000-12-23	78381	134852
38	2000-12-22	33121	11560
38	2000-12-21	92878	48287
38	2000-12-20	42678	65818
38	2000-12-19	31616	133302
38	2000-12-18	28241	49634
38	2000-12-17	15136	34675
38	2000-12-16	56459	131494
38	2000-12-15	20906	143857
38	2000-12-14	82637	4049
38	2000-12-13	61746	39882
38	2000-12-12	68359	70514
38	2000-12-11	46228	144572
38	2000-12-10	23659	21376
38	2000-12-09	49016	15375
38	2000-12-08	64300	78409
38	2000-12-07	8486	130463
38	2000-12-06	68595	103119
38	2000-12-05	56232	94738
38	2000-12-04	45531	118626
38	2000-12-03	40966	107375
38	2000-12-02	17155	64255
38	2000-12-01	62823	71344
38	2000-11-30	16522	127049
38	2000-11-29	89676	104795
38	2000-11-28	77622	14119
38	2000-11-27	57087	140036
38	2000-11-26	29664	29305
38	2000-11-25	41480	43955
38	2000-11-24	61732	41350
38	2000-11-23	27405	128415
38	2000-11-22	13089	136402
38	2000-11-21	69589	88428
38	2000-11-20	15021	90232
38	2000-11-19	88741	17110
38	2000-11-18	3508	128147
38	2000-11-17	66080	30920
38	2000-11-16	43070	71185
38	2000-11-15	78798	134273
38	2000-11-14	47085	147564
38	2000-11-13	11053	67479
38	2000-11-12	85756	115743
38	2000-11-11	10210	12923
38	2000-11-10	61162	16498
38	2000-11-09	27677	114120
38	2000-11-08	52557	117389
38	2000-11-07	73817	17943
38	2000-11-06	69904	45354
38	2000-11-05	39094	10560
38	2000-11-04	98581	28043
38	2000-11-03	19446	92977
38	2000-11-02	84478	134250
38	2000-11-01	64744	60064
38	2000-10-31	34200	52091
38	2000-10-30	59242	23377
38	2000-10-29	20965	45218
38	2000-10-28	19887	55777
38	2000-10-27	2501	50925
38	2000-10-26	27478	18273
38	2000-10-25	15614	140922
38	2000-10-24	64057	122077
38	2000-10-23	30825	90991
38	2000-10-22	76363	96810
38	2000-10-21	59539	73951
38	2000-10-20	49781	49698
38	2000-10-19	17886	13840
38	2000-10-18	92129	51257
38	2000-10-17	78801	77970
38	2000-10-16	87640	71843
38	2000-10-15	8608	117365
38	2000-10-14	31640	86268
38	2000-10-13	84434	72514
38	2000-10-12	86737	108728
38	2000-10-11	5415	44613
38	2000-10-10	8721	856
38	2000-10-09	89526	57945
38	2000-10-08	35867	77486
38	2000-10-07	57125	147312
38	2000-10-06	34199	110794
38	2000-10-05	94103	123391
38	2000-10-04	9494	107741
38	2000-10-03	55186	116539
38	2000-10-02	10509	91905
38	2000-10-01	37605	51874
38	2000-09-30	21146	126183
38	2000-09-29	78720	121542
38	2000-09-28	95685	142048
38	2000-09-27	18149	119896
38	2000-09-26	69417	143214
38	2000-09-25	2288	146623
38	2000-09-24	1167	33406
38	2000-09-23	18105	63850
38	2000-09-22	29440	49933
38	2000-09-21	74013	90859
38	2000-09-20	21013	16244
38	2000-09-19	90246	148454
38	2000-09-18	44848	146823
38	2000-09-17	33370	2172
38	2000-09-16	92782	4268
38	2000-09-15	23622	99375
38	2000-09-14	1691	133166
38	2000-09-13	58123	102389
38	2000-09-12	15004	9206
38	2000-09-11	7034	27104
38	2000-09-10	3873	142389
38	2000-09-09	61791	34559
38	2000-09-08	25533	84610
38	2000-09-07	10809	10270
38	2000-09-06	14977	141428
38	2000-09-05	26694	87337
38	2000-09-04	31293	108818
38	2000-09-03	5361	15606
38	2000-09-02	24539	147474
38	2000-09-01	65992	51653
38	2000-08-31	33028	36252
38	2000-08-30	37644	3147
38	2000-08-29	82526	113102
38	2000-08-28	83654	51844
38	2000-08-27	1387	92105
38	2000-08-26	35698	116846
38	2000-08-25	75827	2595
38	2000-08-24	23973	127982
38	2000-08-23	58460	1232
38	2000-08-22	33040	140649
38	2000-08-21	56664	6881
38	2000-08-20	59291	96025
38	2000-08-19	77687	125493
38	2000-08-18	40737	104625
38	2000-08-17	14346	148485
38	2000-08-16	43558	42910
38	2000-08-15	9725	16480
38	2000-08-14	84815	30928
38	2000-08-13	46477	52798
38	2000-08-12	69045	100098
38	2000-08-11	38389	38795
38	2000-08-10	8585	6406
38	2000-08-09	62246	53413
38	2000-08-08	79731	24456
38	2000-08-07	81616	59958
38	2000-08-06	93187	30017
38	2000-08-05	19598	52086
38	2000-08-04	85485	62036
38	2000-08-03	5089	109750
38	2000-08-02	12578	32193
38	2000-08-01	84378	10082
38	2000-07-31	97734	123652
38	2000-07-30	9613	34064
38	2000-07-29	97090	137200
38	2000-07-28	7364	95215
38	2000-07-27	7639	136143
38	2000-07-26	71518	133636
38	2000-07-25	80288	113863
38	2000-07-24	4106	48592
38	2000-07-23	6065	59748
38	2000-07-22	90091	114641
38	2000-07-21	42134	90558
38	2000-07-20	49122	138262
38	2000-07-19	64761	82476
38	2000-07-18	34564	122772
38	2000-07-17	96039	114409
38	2000-07-16	85284	104868
38	2000-07-15	77051	128928
38	2000-07-14	64052	75852
38	2000-07-13	79358	121570
38	2000-07-12	98526	67575
38	2000-07-11	56549	51073
38	2000-07-10	22445	58076
38	2000-07-09	15506	33414
38	2000-07-08	48352	147173
38	2000-07-07	79421	43030
38	2000-07-06	85503	122566
38	2000-07-05	87468	81231
38	2000-07-04	4020	66730
38	2000-07-03	53776	123845
38	2000-07-02	58791	123500
38	2000-07-01	28193	73652
38	2000-06-30	20877	108799
38	2000-06-29	51018	126796
38	2000-06-28	26365	40971
38	2000-06-27	47320	33554
38	2000-06-26	88172	90486
38	2000-06-25	4049	71021
38	2000-06-24	70507	78840
38	2000-06-23	61285	147084
38	2000-06-22	10978	42622
38	2000-06-21	14994	124080
38	2000-06-20	8051	50296
38	2000-06-19	27874	125915
38	2000-06-18	9866	64083
38	2000-06-17	65874	9973
38	2000-06-16	62740	55355
38	2000-06-15	6065	130352
38	2000-06-14	98034	143842
